TEKK,Tekkorp Digital Acquisition Corp. Class A Ordinary Shares,316081250,United States,2020,41679,Finance,Business Services
TEKKU,Tekkorp Digital Acquisition Corp. Unit,0,United States,2020,12666,Finance,Business Services
TEKKW,Tekkorp Digital Acquisition Corp. Warrant,0,United States,2020,105601,Finance,Business Services
TELA,TELA Bio Inc. Common Stock,204474138,United States,2019,24673,Health Care,Medical/Dental Instruments
TELL,Tellurian Inc. Common Stock,865954065,United States,,5615364,Energy,Oil & Gas Production
TEN,Tenneco Inc. Class A Voting Common Stock,885821764,United States,,1155951,Capital Goods,Auto Parts:O.E.M.
TENB,Tenable Holdings Inc. Common Stock,3728660132,United States,2018,1755607,Technology,Computer Software: Prepackaged Software
TENX,Tenax Therapeutics Inc. Common Stock,27428198,United States,,153553,Health Care,Major Pharmaceuticals
TER,Teradyne Inc. Common Stock,19314876008,United States,,1050453,Capital Goods,Electrical Products
TERN,Terns Pharmaceuticals Inc. Common Stock,551876873,United States,2021,90420,Health Care,Major Pharmaceuticals
TESS,TESSCO Technologies Incorporated Common Stock,63915198,United States,1994,27088,Technology,Electronic Components
TETCU,Tech and Energy Transition Corporation Unit,0,United States,2021,386735,Finance,Business Services
TEX,Terex Corporation Common Stock,3203504000,United States,,481206,Capital Goods,Construction/Ag Equipment/Trucks
TFC,Truist Financial Corporation Common Stock,79026949809,United States,,5178002,Finance,Major Banks
TFC^H,Truist Financial Corporation Series H ,,United States,,19329,,
TFC^I,Truist Financial Corporation Depositary Shares,,United States,,9460,,
TFC^O,Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock,,United States,,26207,,
TFC^R,Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock,,United States,,200351,,
TFFP,TFF Pharmaceuticals Inc. Common Stock,304521084,United States,2019,356553,Health Care,Major Pharmaceuticals
TFSL,TFS Financial Corporation Common Stock,5796762739,United States,,93406,Finance,Savings Institutions
TFX,Teleflex Incorporated Common Stock,19366466290,United States,,270832,Health Care,Medical/Dental Instruments
TG,Tredegar Corporation Common Stock,506757548,United States,,99685,Capital Goods,Metal Fabrications
TGA,TransGlobe Energy Corporation Ordinary Shares (Canada),111714789,Canada,,83328,Energy,Oil & Gas Production
TGB,Taseko Mines Ltd. Common Stock,475492120,Canada,,1826923,Basic Industries,Precious Metals
TGI,Triumph Group Inc. Common Stock,1008301619,United States,1996,539198,Capital Goods,Aerospace
TGNA,TEGNA Inc,4329421573,United States,,1843392,Consumer Services,Broadcasting
TGT,Target Corporation Common Stock,99548720337,United States,,2809552,Consumer Services,Department/Specialty Retail Stores
TGTX,TG Therapeutics Inc. Common Stock,6365742547,United States,,1062261,Health Care,Major Pharmaceuticals
TH,Target Hospitality Corp. Common Stock,222576013,United States,2018,667917,Consumer Services,Hotels/Resorts
THBR,Thunder Bridge Acquisition II Ltd. Class A Ordinary Shares,434700000,United States,2019,863689,Finance,Business Services
THBRU,Thunder Bridge Acquisition II Ltd. Units,0,United States,2019,1716,Finance,Business Services
THBRW,Thunder Bridge Acquisition II Ltd. Warrants,0,United States,2019,152213,Finance,Business Services
THC,Tenet Healthcare Corporation Common Stock,5644333079,United States,,778416,Health Care,Hospital/Nursing Management
THCA,Tuscan Holdings Corp. II Common Stock,221634000,United States,2019,288700,Finance,Business Services
THCAU,Tuscan Holdings Corp. II Unit,0,United States,2019,10,Finance,Business Services
THCAW,Tuscan Holdings Corp. II Warrant,0,United States,2019,34294,Finance,Business Services
THCB,Tuscan Holdings Corp. Common Stock,432902384,United States,2019,826490,Miscellaneous,Industrial Machinery/Components
THCBU,Tuscan Holdings Corp. Unit,0,United States,2019,43,Miscellaneous,Industrial Machinery/Components
THCBW,Tuscan Holdings Corp. Warrant,0,United States,2019,201396,Miscellaneous,Industrial Machinery/Components
THFF,First Financial Corporation Indiana Common Stock,613181334,United States,,81597,Finance,Major Banks
THG,Hanover Insurance Group Inc,4777300302,United States,,135936,Finance,Property-Casualty Insurers
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),204653593,Canada,,229387,Basic Industries,Precious Metals
THMAU,Thimble Point Acquisition Corp. Unit,0,United States,2021,66461,Finance,Business Services
THMAW,Thimble Point Acquisition Corp. Warrant,0,United States,2021,5,Finance,Business Services
THMO,ThermoGenesis Holdings Inc. Common Stock,31566228,United States,,217995,Capital Goods,Medical Specialities
THO,Thor Industries Inc. Common Stock,7517628203,United States,,331488,Consumer Non-Durables,Homebuilding
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,894607273,United States,2014,100960,,
THR,Thermon Group Holdings Inc. Common Stock,632075907,United States,2011,105708,Energy,Industrial Machinery/Components
THRM,Gentherm Inc Common Stock,2419751343,United States,,450101,Capital Goods,Auto Parts:O.E.M.
THRY,Thryv Holdings Inc. Common Stock,797382945,United States,,106038,Consumer Services,Advertising
THS,Treehouse Foods Inc. Common Stock,2972074122,United States,,867144,Consumer Non-Durables,Packaged Foods
THTX,Theratechnologies Inc. Common Shares,348620470,Canada,,153700,Health Care,Major Pharmaceuticals
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,454702876,United States,2015,155601,,
THWWW,Target Hospitality Corp. Warrant expiring 3/15/2024,0,United States,2018,14174,Consumer Services,Hotels/Resorts
TIG,Trean Insurance Group Inc. Common Stock,840885976,United States,2020,51997,Finance,Property-Casualty Insurers
TIL,Instil Bio Inc. Common Stock,3049689013,United States,2021,68724,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TILE,Interface Inc. Common Stock,727159808,United States,,465030,Consumer Durables,Home Furnishings
TIPT,Tiptree Inc. Common Stock,285037137,United States,,109190,Finance,Property-Casualty Insurers
TISI,Team Inc. Common Stock,307198788,United States,,74813,Consumer Services,Other Consumer Services
TITN,Titan Machinery Inc. Common Stock,564121358,United States,2007,98242,Consumer Services,Other Specialty Stores
TJX,TJX Companies Inc. (The) Common Stock,79865986493,United States,,6648217,Consumer Services,Clothing/Shoe/Accessory Stores
TKR,Timken Company (The) Common Stock,6238017342,United States,,427954,Capital Goods,Metal Fabrications
TLGT,Teligent Inc. Common Stock,41142183,United States,,4400349,Health Care,Major Pharmaceuticals
TLIS,Talis Biomedical Corporation Common Stock,608116470,United States,2021,115639,Capital Goods,Biotechnology: Laboratory Analytical Instruments
TLMD,SOC Telemed Inc. Class A Common Stock,481372115,United States,2020,514374,Health Care,Misc Health and Biotechnology Services
TLMDW,SOC Telemed Inc. Warrants,0,United States,2020,45766,Health Care,Misc Health and Biotechnology Services
TLRY,Tilray Inc. Class 2 Common Stock ,3785539444,Canada,2018,11399204,Consumer Durables,Specialty Chemicals
TLS,Telos Corporation Common Stock,2294190021,United States,2020,680811,Technology,EDP Services
TLYS,Tilly's Inc. Common Stock,340098415,United States,2012,139696,Consumer Services,Clothing/Shoe/Accessory Stores
TMBR,Timber Pharmaceuticals Inc. Common Stock,76633534,United States,2015,3654719,Health Care,Major Pharmaceuticals
TMDI,Titan Medical Inc. Ordinary Shares,187287134,Canada,,808287,Health Care,Medical/Dental Instruments
TMDX,TransMedics Group Inc. Common Stock,1116150150,United States,2019,483410,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TMHC,Taylor Morrison Home Corporation Common Stock,4005296408,United States,2013,834107,Capital Goods,Homebuilding
TMKR,Tastemaker Acquisition Corp. Class A Common Stock,334995000,United States,2021,149619,Finance,Business Services
TMKRU,Tastemaker Acquisition Corp. Unit,0,United States,2021,164498,Finance,Business Services
TMKRW,Tastemaker Acquisition Corp. Warrant to purchase Class A common stock,0,United States,2021,118866,Finance,Business Services
TMO,Thermo Fisher Scientific Inc Common Stock,1.78E+11,United States,,1448229,Capital Goods,Industrial Machinery/Components
TMP,Tompkins Financial Corporation Common Stock,1263997634,United States,,38609,Finance,Major Banks
TMPM,Turmeric Acquisition Corp. Class A Ordinary Shares,124447363,United States,2020,8744,Finance,Business Services
TMPMU,Turmeric Acquisition Corp. Unit,0,United States,2020,5680,Finance,Business Services
TMPMW,Turmeric Acquisition Corp. Warrant,0,United States,2020,775,Finance,Business Services
TMQ,Trilogy Metals Inc. Common Stock,298464459,Canada,,250197,Basic Industries,Precious Metals
TMST,TimkenSteel Corporation Common Shares,514851954,United States,2014,1736877,Basic Industries,Steel/Iron Ore
TMTS,Spartacus Acquisition Corporation Class A Common Stock,247500000,United States,2020,129775,Finance,Business Services
TMTSU,Spartacus Acquisition Corporation Unit,0,United States,2020,25,Finance,Business Services
TMTSW,Spartacus Acquisition Corporation Warrant,0,United States,2020,96037,Finance,Business Services
TMUS,T-Mobile US Inc. Common Stock,1.55E+11,United States,,4592036,Public Utilities,Telecommunications Equipment
TNC,Tennant Company Common Stock,1509272168,United States,,63651,Technology,Industrial Machinery/Components
TNDM,Tandem Diabetes Care Inc. Common Stock,5311653995,United States,2013,1195356,Health Care,Medical/Dental Instruments
TNL,Travel   Leisure Co. Common  Stock,5356096932,United States,,1298680,Consumer Services,Hotels/Resorts
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,404897164,United States,,10025467,Health Care,Major Pharmaceuticals
TOL,Toll Brothers Inc. Common Stock,7075936280,United States,,947311,Capital Goods,Homebuilding
TOMZ,TOMI Environmental Solutions Inc. Common Stock,73664652,United States,,308255,Basic Industries,Major Chemicals
TOWN,TowneBank Common Stock,2225637206,United States,,110831,,
TPB,Turning Point Brands Inc. Common Stock,978005533,United States,2016,208192,Consumer Non-Durables,Tobacco
TPC,Tutor Perini Corporation Common Stock,962272710,United States,,292995,Basic Industries,General Bldg Contractors - Nonresidential Bldgs
TPCO,Tribune Publishing Company Common Stock,653836506,United States,,193488,Consumer Services,Newspapers/Magazines
TPGY,TPG Pace Beneficial Finance Corp. Class A Ordinary Shares,800625000,United States,2020,1212749,Finance,Business Services
TPH,Tri Pointe Homes Inc. Common Stock,2449369308,United States,2013,837506,Capital Goods,Homebuilding
TPIC,TPI Composites Inc. Common Stock,1967132332,United States,2016,931312,Energy,Industrial Machinery/Components
TPL,Texas Pacific Land Corporation Common Stock,11975504864,United States,,49368,Energy,Oil & Gas Production
TPR,Tapestry Inc. Common Stock,11377471137,United States,,4463626,Consumer Non-Durables,Apparel
TPTX,Turning Point Therapeutics Inc. Common Stock,4383701319,United States,2019,291108,Health Care,Major Pharmaceuticals
TPX,Tempur Sealy International Inc. Common Stock,7587497861,United States,2003,1663783,Consumer Durables,Home Furnishings
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,82408793,United States,2009,11956,,
TR,Tootsie Roll Industries Inc. Common Stock,2261063094,United States,,158675,Consumer Non-Durables,Specialty Foods
TRC,Tejon Ranch Co Common Stock,432662490,United States,,61229,Finance,Real Estate
TRCH,Torchlight Energy Resources Inc. Common Stock,263017737,United States,,4181433,Energy,Oil & Gas Production
TREB,Trebia Acquisition Corp. Class A Ordinary Shares,643640625,United States,2020,140960,Finance,Business Services
TREC,Trecora Resources Common Stock,192965565,United States,,118412,Energy,Integrated oil Companies
TREE,LendingTree Inc. Common Stock,2705886280,United States,,226770,Finance,Finance: Consumer Services
TREX,Trex Company Inc. Common Stock,10422725748,United States,,774911,Basic Industries,Forest Products
TRGP,Targa Resources Inc. Common Stock,7264345395,United States,2010,1412591,Public Utilities,Natural Gas Distribution
TRHC,Tabula Rasa HealthCare Inc. Common Stock,1085781371,United States,2016,167114,Miscellaneous,Business Services
TRI,Thomson Reuters Corp Ordinary Shares,43364141459,United States,,421282,Consumer Services,Publishing
TRIL,Trillium Therapeutics Inc. Common Shares,907241750,Canada,,1287088,Health Care,Major Pharmaceuticals
TRIN,Trinity Capital Inc. Common Stock,395172514,United States,2021,37530,,
TRIP,TripAdvisor Inc. Common Stock,7298307465,United States,,3087728,Technology,Computer Software: Programming Data Processing
TRMB,Trimble Inc. Common Stock,19084110105,United States,1990,1908297,Capital Goods,Industrial Machinery/Components
TRMK,Trustmark Corporation Common Stock,2169803269,United States,,164936,Finance,Major Banks
TRMT,Tremont Mortgage Trust Common Shares of Beneficial Interest,48257343,United States,2017,15696,Consumer Services,Real Estate Investment Trusts
TRN,Trinity Industries Inc. Common Stock,3153828702,United States,,729171,Capital Goods,Railroads
TRNO,Terreno Realty Corporation Common Stock,4033602450,United States,2010,269685,Finance,Real Estate
TRNS,Transcat Inc. Common Stock,373034430,United States,,59744,Capital Goods,Electrical Products
TROW,T. Rowe Price Group Inc. Common Stock,39171991654,United States,1986,1162865,Finance,Investment Bankers/Brokers/Service
TROX,Tronox Holdings plc Ordinary Shares (UK),2753672166,United States,,1357919,Basic Industries,Major Chemicals
TRP,TC Energy Corporation Common Stock,45223096500,Canada,,4469378,Public Utilities,Natural Gas Distribution
TRQ,Turquoise Hill Resources Ltd. Ordinary Shares,3227752394,Canada,,827779,Basic Industries,Precious Metals
TRS,TriMas Corporation Common Stock,1327728574,United States,2007,140346,Capital Goods,Industrial Specialties
TRST,TrustCo Bank Corp NY Common Stock,719387621,United States,,771570,Finance,Major Banks
TRT,Trio-Tech International Common Stock,16363548,United States,,12358,Technology,Industrial Machinery/Components
TRTX,TPG RE Finance Trust Inc. Common Stock,870457162,United States,2017,202677,Consumer Services,Real Estate Investment Trusts
TRU,TransUnion Common Stock,17100069000,United States,2015,651098,Finance,Finance: Consumer Services
TRUE,TrueCar Inc. Common Stock,466868163,United States,2014,479920,Technology,Computer Software: Programming Data Processing
TRUP,Trupanion Inc. Common Stock,2942379512,United States,,207323,Health Care,Medical Specialities
TRV,The Travelers Companies Inc. Common Stock,38848577101,United States,,923975,Finance,Property-Casualty Insurers
TRVI,Trevi Therapeutics Inc. Common Stock,56955204,United States,2019,26628,Health Care,Major Pharmaceuticals
TRVN,Trevena Inc. Common Stock,291905325,United States,2014,1601580,Health Care,Major Pharmaceuticals
TRX,Tanzanian Gold Corporation Common Stock,146603477,Canada,,1168712,Basic Industries,Precious Metals
TSBK,Timberland Bancorp Inc. Common Stock,231279125,United States,,13818,Finance,Banks
TSC,TriState Capital Holdings Inc. Common Stock,769835540,United States,2013,169795,Finance,Major Banks
TSCAP,TriState Capital Holdings Inc. Dep Shs Rep 1/40th Int 6.75% Srs A Non-Cum Pfd Stock,760361523,United States,,708,Finance,Major Banks
TSCBP,TriState Capital Holdings Inc. Depositary Share representing a 1/40th Interest in a Share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,0,United States,,10310,Finance,Major Banks
TSCO,Tractor Supply Company Common Stock,20573309325,United States,1994,927095,Consumer Services,RETAIL: Building Materials
TSHA,Taysha Gene Therapies Inc. Common Stock,774109418,United States,2020,38351,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TSI,TCW Strategic Income Fund Inc. Common Stock,271688618,United States,,149905,,
TSIA,TS Innovation Acquisitions Corp. Class A Common Stock,400125000,United States,2020,660389,Consumer Services,Diversified Commercial Services
TSIAU,TS Innovation Acquisitions Corp. Unit,0,United States,2020,14436,Consumer Services,Diversified Commercial Services
TSIAW,TS Innovation Acquisitions Corp. Warrant,0,United States,2020,118953,Consumer Services,Diversified Commercial Services
TSIBU,Tishman Speyer Innovation Corp. II Unit,0,United States,2021,24912,Finance,Business Services
TSLA,Tesla Inc. Common Stock,6.10E+11,United States,2010,39309144,Capital Goods,Auto Manufacturing
TSN,Tyson Foods Inc. Common Stock,27701443628,United States,,1439379,Consumer Non-Durables,Meat/Poultry/Fish
TSQ,Townsquare Media Inc. Class A Common Stock,169036980,United States,2014,69659,Consumer Services,Broadcasting
TSRI,TSR Inc. Common Stock,17638937,United States,,2028,Technology,EDP Services
TTC,Toro Company (The) Common Stock,11196799470,United States,,418064,Capital Goods,Tools/Hardware
TTCF,Tattooed Chef Inc Class A Common Stock,482740735,United States,2018,1867898,Consumer Non-Durables,Packaged Foods
TTD,The Trade Desk Inc. Class A Common Stock,29653960321,United States,2016,879857,Technology,Computer Software: Programming Data Processing
TTEC,TTEC Holdings Inc. Common Stock,4614105177,United States,1996,122777,Technology,Professional Services
TTEK,Tetra Tech Inc. Common Stock,7246610980,United States,1991,176009,Consumer Services,Military/Government/Technical
TTGT,TechTarget Inc. Common Stock,1911635661,United States,2007,169166,Miscellaneous,Business Services
TTI,Tetra Technologies Inc. Common Stock,322921545,United States,,1221554,Energy,Oil & Gas Production
TTMI,TTM Technologies Inc. Common Stock,1549071229,United States,2000,1019068,Technology,Electrical Products
TTNP,Titan Pharmaceuticals Inc. Common Stock,28112594,United States,,446996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TTOO,T2 Biosystems Inc. Common Stock,228782015,United States,2014,3073240,Health Care,Medical/Dental Instruments
TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock,47392999,United States,2011,6268,,
TTWO,Take-Two Interactive Software Inc. Common Stock,20396810039,United States,1997,2053116,Technology,Computer Software: Prepackaged Software
TU,Telus Corporation Ordinary Shares,25978910000,Canada,,1752510,Public Utilities,Telecommunications Equipment
TUP,Tupperware Brands Corporation Common Stock,1268608000,United States,,585022,Consumer Non-Durables,Plastic Products
TURN,180 Degree Capital Corp. Common Stock,77181221,United States,,14362,Finance,Finance/Investors Services
TUSK,Mammoth Energy Services Inc. Common Stock,231592572,United States,2016,58603,Energy,Oilfield Services/Equipment
TVAC,Thayer Ventures Acquisition Corporation Class A Common Stock,213684375,United States,2021,6269,Finance,Business Services
TVACU,Thayer Ventures Acquisition Corporation Units,0,United States,2020,5762,Finance,Business Services
TVACW,Thayer Ventures Acquisition Corporation Warrant,0,United States,2021,25537,Finance,Business Services
TVC,Tennessee Valley Authority Common Stock,0,United States,,9612,Public Utilities,Electric Utilities: Central
TVE,Tennessee Valley Authority,0,United States,,8271,Public Utilities,Electric Utilities: Central
TVTX,Travere Therapeutics Inc. Common Stock,1464940323,United States,,500304,Health Care,Major Pharmaceuticals
TVTY,Tivity Health Inc. Common Stock,1099027339,United States,,311581,Health Care,Misc Health and Biotechnology Services
TW,Tradeweb Markets Inc. Class A Common Stock,16787314202,United States,2019,367640,Finance,Investment Bankers/Brokers/Service
TWCT,TWC Tech Holdings II Corp. Class A Common Stock,737250000,United States,2020,307200,Finance,Business Services
TWCTU,TWC Tech Holdings II Corp. Unit,0,United States,2020,1353,Finance,Business Services
TWCTW,TWC Tech Holdings II Corp. Warrant,0,United States,2020,45221,Finance,Business Services
TWI,Titan International Inc. (DE) Common Stock,593712642,United States,,365286,Basic Industries,Steel/Iron Ore
TWIN,Twin Disc Incorporated Common Stock,124976246,United States,,14073,Technology,Industrial Machinery/Components
TWLO,Twilio Inc. Class A Common Stock,54757480602,United States,2016,1752037,Technology,Computer Software: Prepackaged Software
TWLVU,Twelve Seas Investment Company II Unit,0,United States,2021,212579,Finance,Business Services
TWN,Taiwan Fund Inc. (The) Common Stock,209576380,United States,1986,1836,,
TWNK,Hostess Brands Inc. Class A Common Stock,1913328383,United States,2015,1474111,Consumer Non-Durables,Packaged Foods
TWNKW,Hostess Brands Inc. Warrants,0,United States,2015,5825,Consumer Non-Durables,Packaged Foods
TWO,Two Harbors Investment Corp,2022724342,United States,,5147375,Consumer Services,Real Estate Investment Trusts
TWO^A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),,United States,,8319,,
TWO^B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,United States,,13521,,
TWO^C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,United States,,16826,,
TWOU,2U Inc. Common Stock,2738526785,United States,2014,1411623,Technology,Computer Software: Prepackaged Software
TWST,Twist Bioscience Corporation Common Stock,5337008941,United States,2018,1428183,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TXG,10x Genomics Inc. Class A Common Stock,18294379530,United States,2019,391903,Capital Goods,Biotechnology: Laboratory Analytical Instruments
TXMD,TherapeuticsMD Inc. Common Stock,519686230,United States,,7187274,Health Care,Major Pharmaceuticals
TXN,Texas Instruments Incorporated Common Stock,1.72E+11,United States,,4456162,Technology,Semiconductors
TXRH,Texas Roadhouse Inc. Common Stock,6713402117,United States,2004,441992,Consumer Services,Restaurants
TXT,Textron Inc. Common Stock,12546694640,United States,,1222097,Capital Goods,Aerospace
TY,Tri Continental Corporation Common Stock,1693801099,United States,,30437,,
TY^,Tri Continental Corporation Preferred Stock,,United States,,893,Consumer Services,Miscellaneous
TYG,Tortoise Energy Infrastructure Corporation Common Stock,294608628,United States,2004,74635,,
TYL,Tyler Technologies Inc. Common Stock,16807287333,United States,,162156,Technology,Computer Software: Prepackaged Software
TYME,Tyme Technologies Inc. Common Stock,289726051,United States,,2679354,Health Care,Major Pharmaceuticals
TZOO,Travelzoo Common Stock,175424785,United States,,37309,Consumer Services,Advertising
TZPS,TZP Strategies Acquisition Corp. Class A Ordinary Share,352958750,United States,2021,8098,Finance,Business Services
TZPSU,TZP Strategies Acquisition Corp. Unit,0,United States,2021,50671,Finance,Business Services
TZPSW,TZP Strategies Acquisition Corp. Warrant,0,United States,2021,12116,Finance,Business Services
U,Unity Software Inc. Common Stock,26928943918,United States,2020,2986455,Technology,Computer Software: Prepackaged Software
UA,Under Armour Inc. Class C Common Stock,8145453479,United States,2016,2965631,Consumer Non-Durables,Apparel
UAA,Under Armour Inc. Class A Common Stock,9879206427,United States,,4006128,Consumer Non-Durables,Apparel
UAL,United Airlines Holdings Inc. Common Stock,18538504259,United States,,12659786,Transportation,Air Freight/Delivery Services
UAMY,United States Antimony Corporation Common Stock,117192114,United States,,5188610,Capital Goods,Metal Fabrications
UAN,CVR Partners LP Common Units representing Limited Partner Interests,413793248,United States,2011,86172,Basic Industries,Agricultural Chemicals
UAVS,AgEagle Aerial Systems Inc. Common Stock,358689595,United States,,2471958,Capital Goods,Aerospace
UBA,Urstadt Biddle Properties Inc. Common Stock,698866137,United States,,104489,Consumer Services,Real Estate Investment Trusts
UBCP,United Bancorp Inc. Common Stock,85024402,United States,,19175,Finance,Major Banks
UBFO,United Security Bancshares Common Stock,140504979,United States,,32347,Finance,Major Banks
UBOH,United Bancshares Inc. Common Stock,83576306,United States,,2488,Finance,Major Banks
UBP,Urstadt Biddle Properties Inc. Common Stock,560140202,United States,,5821,Consumer Services,Real Estate Investment Trusts
UBP^H,Urstadt Biddle Properties Inc. 6.250% Series H Cumulative Redeemable Preferred Stock,,United States,,1810,,
UBP^K,Urstadt Biddle Properties Inc. 5.875% Series K Cumulative Redeemable Preferred Stock,,United States,,25896,,
UBSI,United Bankshares Inc. Common Stock,5028740787,United States,,312241,Finance,Major Banks
UBX,Unity Biotechnology Inc. Common Stock,313975078,United States,2018,429175,Health Care,Major Pharmaceuticals
UCBI,United Community Banks Inc. Common Stock,2982860669,United States,,273555,Finance,Major Banks
UCBIO,United Community Banks Inc. Depositary Shares each representing 1/1000th interest in a share of Series I Non-CumulativePreferred Stock,0,United States,,6695,Finance,Major Banks
UCTT,Ultra Clean Holdings Inc. Common Stock,2251581006,United States,2004,305162,Technology,Semiconductors
UDR,UDR Inc. Common Stock,13178852178,United States,,1436025,Consumer Services,Real Estate Investment Trusts
UE,Urban Edge Properties Common Shares of Beneficial Interest,1978893697,United States,2015,678678,Finance,Real Estate
UEC,Uranium Energy Corp. Common Stock,628486864,Canada,,3036944,Basic Industries,Precious Metals
UEIC,Universal Electronics Inc. Common Stock,765270284,United States,1993,73163,Consumer Non-Durables,Consumer Electronics/Appliances
UFAB,Unique Fabricating Inc. Common Stock,57110218,United States,2015,5777,Capital Goods,Auto Parts:O.E.M.
UFCS,United Fire Group Inc. Common Stock,883073312,United States,,64248,Finance,Property-Casualty Insurers
UFI,Unifi Inc. New Common Stock,516906578,United States,,56300,Consumer Non-Durables,Textiles
UFPI,UFP Industries Inc. Common Stock,4590718317,United States,1993,416226,Basic Industries,Forest Products
UFPT,UFP Technologies Inc. Common Stock,374494954,United States,1993,19606,Health Care,Medical/Dental Instruments
UFS,Domtar Corporation (NEW) Common Stock,1854651833,Canada,,810592,Basic Industries,Paper
UG,United-Guardian Inc. Common Stock,69378811,United States,,17177,Consumer Non-Durables,Package Goods/Cosmetics
UGI,UGI Corporation Common Stock,8665412925,United States,,1134151,Public Utilities,Natural Gas Distribution
UGRO,urban-gro Inc. Common Stock,87048715,United States,,115246,Consumer Durables,Industrial Specialties
UHAL,Amerco Common Stock,11999966256,United States,,53175,Consumer Services,Rental/Leasing Companies
UHS,Universal Health Services Inc. Common Stock,11588906236,United States,,370686,Health Care,Hospital/Nursing Management
UHT,Universal Health Realty Income Trust Common Stock,960961174,United States,,39224,Consumer Services,Real Estate Investment Trusts
UI,Ubiquiti Inc. Common Stock,21920404518,United States,,217969,Technology,Radio And Television Broadcasting And Communications Equipment
UIHC,United Insurance Holdings Corp. Common Stock,311949033,United States,,57629,Finance,Property-Casualty Insurers
UIS,Unisys Corporation New Common Stock,1697887788,United States,,315873,Technology,EDP Services
UK,Ucommune International Ltd Ordinary Shares,250193034,United States,2019,34318,Miscellaneous,Business Services
UKOMW,Ucommune International Ltd Warrant expiring 11/17/2025,0,United States,2019,134261,Miscellaneous,Business Services
ULBI,Ultralife Corporation Common Stock,122891877,United States,1992,67280,Miscellaneous,Industrial Machinery/Components
ULH,Universal Logistics Holdings Inc. Common Stock,701251803,United States,,57029,Transportation,Trucking Freight/Courier Services
ULTA,Ulta Beauty Inc. Common Stock,17352300812,United States,2007,846569,Consumer Services,Other Specialty Stores
UMBF,UMB Financial Corporation Common Stock,4497322265,United States,,150475,Finance,Major Banks
UMH,UMH Properties Inc. Common Stock,824966427,United States,,274264,Consumer Services,Real Estate Investment Trusts
UMH^C,UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock  Liquidation Preference $25 per share,,United States,,3791,,
UMH^D,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,,United States,,27601,,
UMPQ,Umpqua Holdings Corporation Common Stock,3921113220,United States,,1504693,Finance,Savings Institutions
UNAM,Unico American Corporation Common Stock,27903695,United States,,7348,Finance,Property-Casualty Insurers
UNB,Union Bankshares Inc. Common Stock,133520301,United States,,4829,Finance,Major Banks
UNF,Unifirst Corporation Common Stock,4191183388,United States,,51273,Consumer Services,Other Consumer Services
UNFI,United Natural Foods Inc. Common Stock,1892672730,United States,2019,868029,Consumer Non-Durables,Food Distributors
UNH,UnitedHealth Group Incorporated Common Stock (DE),3.53E+11,United States,,3065952,Health Care,Medical Specialities
UNIT,Uniti Group Inc. Common Stock,2554882427,United States,,1938269,Consumer Services,Real Estate Investment Trusts
UNM,Unum Group Common Stock,5690214064,United States,,2130326,Finance,Accident &Health Insurance
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,0,United States,2018,24630,Finance,Accident &Health Insurance
UNP,Union Pacific Corporation Common Stock,1.48E+11,United States,,2601382,Transportation,Railroads
UNTY,Unity Bancorp Inc. Common Stock,230016698,United States,,51702,Finance,Major Banks
UNVR,Univar Solutions Inc. Common Stock,3638714538,United States,2015,1062688,Consumer Durables,Specialty Chemicals
UONE,Urban One Inc. Class A Common Stock,252885276,United States,,383571,Consumer Services,Broadcasting
UONEK,Urban One Inc. Class D Common Stock,85258464,United States,,190318,Consumer Services,Broadcasting
UPLD,Upland Software Inc. Common Stock,1396799770,United States,2014,155266,Technology,Computer Software: Prepackaged Software
UPS,United Parcel Service Inc. Common Stock,1.46E+11,United States,1999,2401069,Transportation,Trucking Freight/Courier Services
UPST,Upstart Holdings Inc. Common stock,9517773299,United States,2020,1519344,Finance,Finance: Consumer Services
UPWK,Upwork Inc. Common Stock,5299650252,United States,2018,1342590,Technology,EDP Services
